scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
DATA_EXFILTRATION,Data Exfiltration,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,14,15,0.9333333333333333,4,56,0.07142857142857142,0.4040071428571429,0.4844,0.390265,0.36701,0.35270769230769233,0.37707333333333337,0.7108293333333333,1.0,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,12,15,0.8,3,56,0.05357142857142857,0.374525,0.4552,0.38138666666666665,0.31233333333333335,0.3095090909090909,0.29962,0.5998479999999999,0.8438706337386188,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,11,15,0.7333333333333333,11,56,0.19642857142857142,0.38043636363636363,0.4796,0.37045555555555554,0.27350740740740737,0.2797904761904762,0.27898666666666666,0.5515946666666667,0.7759874850409475,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,11,15,0.7333333333333333,10,56,0.17857142857142858,0.37304545454545457,0.4457,0.37738636363636363,0.2657545454545454,0.2552888888888889,0.2735666666666667,0.5494266666666666,0.7729375264948736,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-003,"Responsible for investigating, analyzing, and responding to network cybersecurity incidents.",PD,11,15,0.7333333333333333,4,56,0.07142857142857142,0.36321818181818183,0.4316,0.36162142857142854,0.3279642857142857,0.3152333333333333,0.26636,0.5465439999999999,0.7688821695596879,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,11,15,0.7333333333333333,5,56,0.08928571428571429,0.36258181818181817,0.4316,0.35779375,0.3185625,0.30072499999999996,0.2658933333333333,0.5463573333333333,0.7686195655028304,similarity_score
DATA_EXFILTRATION,Data Exfiltration,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,10,15,0.6666666666666666,3,56,0.05357142857142857,0.3598,0.4207,0.36100714285714286,0.37297857142857144,0.35512727272727274,0.23986666666666664,0.49594666666666665,0.6977014642051913,similarity_score
DATA_EXFILTRATION,Data Exfiltration,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,9,15,0.6,2,56,0.03571428571428571,0.38916666666666666,0.4377,0.3843272727272727,0.3325727272727273,0.38745555555555555,0.23349999999999999,0.45339999999999997,0.6378464966743072,similarity_score
DATA_EXFILTRATION,Data Exfiltration,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,7,15,0.4666666666666667,5,56,0.08928571428571429,0.36012857142857146,0.4198,0.3602,0.32255555555555554,0.3531875,0.16806000000000001,0.347224,0.4884773091337442,similarity_score
DATA_EXFILTRATION,Data Exfiltration,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,7,15,0.4666666666666667,2,56,0.03571428571428571,0.35965714285714284,0.411,0.3655222222222222,0.3858888888888889,0.3935857142857143,0.16784,0.347136,0.4883535100783686,similarity_score
DATA_EXFILTRATION,Data Exfiltration,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,7,15,0.4666666666666667,2,56,0.03571428571428571,0.35965714285714284,0.411,0.3655222222222222,0.3858888888888889,0.3935857142857143,0.16784,0.347136,0.4883535100783686,similarity_score
