scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
DATA_EXFILTRATION,Data Exfiltration,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,13,15,0.8666666666666667,5,54,0.09259259259259259,0.5820461538461539,0.7146,0.5762047619047619,0.3899047619047619,0.24115625,0.50444,0.721776,1.0,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,12,15,0.8,18,54,0.3333333333333333,0.6262333333333333,0.7888,0.5802639344262295,0.32338032786885246,0.2686818181818182,0.5009866666666667,0.6803946666666667,0.9426673464712968,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,12,15,0.8,16,54,0.2962962962962963,0.6176499999999999,0.7435,0.58374,0.3385244444444444,0.28647575757575755,0.49411999999999995,0.677648,0.9388619183791094,similarity_score
DATA_EXFILTRATION,Data Exfiltration,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,11,15,0.7333333333333333,3,54,0.05555555555555555,0.5671181818181819,0.7359,0.55311,0.31971333333333335,0.2151833333333333,0.4158866666666667,0.6063546666666666,0.8400870445493708,similarity_score
DATA_EXFILTRATION,Data Exfiltration,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,9,15,0.6,4,54,0.07407407407407407,0.5978222222222223,0.7146,0.5798777777777777,0.4033833333333333,0.21301428571428568,0.3586933333333333,0.5034773333333333,0.6975534422498578,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,7,15,0.4666666666666667,6,54,0.1111111111111111,0.5166000000000001,0.5955,0.5141545454545455,0.3292363636363636,0.2840909090909091,0.24108000000000002,0.376432,0.5215357673294762,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-002,"Responsible for administering databases and data management systems that allow for the secure storage, query, protection, and utilization of data.",IO,7,15,0.4666666666666667,4,54,0.07407407407407407,0.5070428571428571,0.6487,0.49953333333333333,0.31633333333333336,0.17805714285714286,0.23661999999999997,0.374648,0.5190640863647448,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,5,15,0.3333333333333333,6,54,0.1111111111111111,0.51976,0.5561,0.5153333333333333,0.2797,0.22046666666666667,0.17325333333333331,0.2693013333333333,0.3731092933726437,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,3,15,0.2,3,54,0.05555555555555555,0.5027,0.5989,0.52505,0.31465,0.1937,0.10054,0.160216,0.221974684666711,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-001,"Responsible for analyzing data from multiple disparate sources to provide cybersecurity and privacy insight. Designs and implements custom algorithms, workflow processes, and layouts for complex, enterprise-scale data sets used for modeling, data mining, and research purposes.",IO,3,15,0.2,2,54,0.037037037037037035,0.48009999999999997,0.5214,0.48009999999999997,0.35036666666666666,0.13555,0.09602,0.158408,0.21946975238855268,similarity_score
DATA_EXFILTRATION,Data Exfiltration,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,1,15,0.06666666666666667,1,54,0.018518518518518517,0.5982,0.5982,0.5982,0.2879,,0.03988,0.055952,0.07751989536920043,similarity_score
